matrix_rows,matrix_columns,matrix_tasks,matrix_density,density_profile,average_nonzeros_per_row,skew_profile,row_degree_zipf_alpha,repetition,seed,cache_policy,victim_admission,d_block_bytes,q_block_bytes,device_capacity_bytes,host_capacity_bytes,row_major_total_io_operations,row_major_total_io_bytes,row_major_ssd_io_operations,row_major_ssd_io_bytes,row_major_host_to_device_io_operations,row_major_host_to_device_io_bytes,row_major_device_to_host_io_operations,row_major_device_to_host_io_bytes,diskjoin_mecc_total_io_operations,diskjoin_mecc_total_io_bytes,diskjoin_mecc_ssd_io_operations,diskjoin_mecc_ssd_io_bytes,diskjoin_mecc_host_to_device_io_operations,diskjoin_mecc_host_to_device_io_bytes,diskjoin_mecc_device_to_host_io_operations,diskjoin_mecc_device_to_host_io_bytes,block_rcm_total_io_operations,block_rcm_total_io_bytes,block_rcm_ssd_io_operations,block_rcm_ssd_io_bytes,block_rcm_host_to_device_io_operations,block_rcm_host_to_device_io_bytes,block_rcm_device_to_host_io_operations,block_rcm_device_to_host_io_bytes,diskjoin_mecc_to_row_major_total_io_operations_ratio,diskjoin_mecc_to_row_major_total_io_bytes_ratio,diskjoin_mecc_to_row_major_ssd_io_operations_ratio,diskjoin_mecc_to_row_major_ssd_io_bytes_ratio,diskjoin_mecc_to_block_rcm_total_io_operations_ratio,diskjoin_mecc_to_block_rcm_total_io_bytes_ratio,diskjoin_mecc_to_block_rcm_ssd_io_operations_ratio,diskjoin_mecc_to_block_rcm_ssd_io_bytes_ratio,block_rcm_to_row_major_total_io_operations_ratio,block_rcm_to_row_major_total_io_bytes_ratio,block_rcm_to_row_major_ssd_io_operations_ratio,block_rcm_to_row_major_ssd_io_bytes_ratio,best_total_io_operations_scheduler,best_total_io_bytes_scheduler,best_ssd_io_operations_scheduler,best_ssd_io_bytes_scheduler
39610,39610,39610,2.5246149962130775e-05,degree-1,1.0,uniform,0.0,0,8000031,lru,future,67108864,67108864,268435456,536870912,93843,6297697124352,79175,5313344307200,44,2952790016,14624,981400027136,64595,4334897070080,64595,4334897070080,0,0,0,0,64595,4334897070080,64595,4334897070080,0,0,0,0,0.6883305094679412,0.6883305094679412,0.8158509630565204,0.8158509630565204,1.0,1.0,1.0,1.0,0.6883305094679412,0.6883305094679412,0.8158509630565204,0.8158509630565204,diskjoin_mecc|block_rcm,diskjoin_mecc|block_rcm,diskjoin_mecc|block_rcm,diskjoin_mecc|block_rcm
39610,39610,39610,2.5246149962130775e-05,degree-1,1.0,moderate-zipf,0.8,0,8000132,belady,future,67108864,67108864,268435456,536870912,60958,4090822131712,58455,3922848645120,482,32346472448,2021,135627014144,54661,3668237615104,53080,3562138501120,292,19595788288,1289,86503325696,55405,3718166609920,54071,3628643385344,310,20803747840,1024,68719476736,0.8966993667771253,0.8966993667771253,0.9080489265246771,0.9080489265246771,0.9865716090605541,0.9865716090605541,0.9816722457509571,0.9816722457509571,0.908904491617179,0.908904491617179,0.9250021383970576,0.9250021383970576,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,39610,2.5246149962130775e-05,degree-1,1.0,moderate-zipf,0.8,0,8000132,lru,future,67108864,67108864,268435456,536870912,73773,4950822223872,59145,3969153761280,44,2952790016,14584,978715672576,64507,4328991490048,53568,3594887626752,988,66303557632,9951,667800305664,64567,4333018021888,54473,3655621148672,113,7583301632,9981,669813571584,0.8743984926734714,0.8743984926734714,0.9057063149885873,0.9057063149885873,0.9990707327272446,0.9990707327272446,0.9833862647550162,0.9833862647550162,0.8752117983544115,0.8752117983544115,0.9210076929579846,0.9210076929579846,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,39610,2.5246149962130775e-05,degree-1,1.0,high-zipf,1.4,0,8000233,belady,future,67108864,67108864,268435456,536870912,42728,2867427540992,41634,2794010443776,222,14898167808,872,58518929408,42263,2836221919232,41418,2779514929152,202,13555990528,643,43150999552,42411,2846154031104,41619,2793003810816,199,13354663936,593,39795556352,0.9891172065156337,0.9891172065156337,0.9948119325551232,0.9948119325551232,0.9965103392987669,0.9965103392987669,0.9951704750234268,0.9951704750234268,0.9925809773450665,0.9925809773450665,0.9996397175385502,0.9996397175385502,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,39610,2.5246149962130775e-05,degree-1,1.0,high-zipf,1.4,0,8000233,lru,future,67108864,67108864,268435456,536870912,55398,3717696847872,41937,2814344429568,19,1275068416,13442,902077349888,55210,3705080381440,41688,2797634322432,174,11676942336,13348,895769116672,55290,3710449090560,41894,2811458748416,8,536870912,13388,898453471232,0.9966063756814325,0.9966063756814325,0.9940625223549611,0.9940625223549611,0.9985530837402785,0.9985530837402785,0.9950828280899413,0.9950828280899413,0.9980504711361421,0.9980504711361421,0.9989746524548728,0.9989746524548728,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,158440,0.0001009845998485231,degree-4,4.0,uniform,0.0,0,8010038,belady,future,67108864,67108864,268435456,536870912,206851,13881535627264,195030,13088241745920,1960,131533373440,9861,661760507904,169498,11374818230272,158441,10632795521024,1841,123547418624,9216,618475290624,184972,12413260791808,173207,11623725006848,1976,132607115264,9789,656928669696,0.8194207424667997,0.8194207424667997,0.8123929651848434,0.8123929651848434,0.9163440953225354,0.9163440953225354,0.9147494038924524,0.9147494038924524,0.894228212578136,0.894228212578136,0.8881043941957647,0.8881043941957647,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,158440,0.0001009845998485231,degree-4,4.0,uniform,0.0,0,8010038,lru,future,67108864,67108864,268435456,536870912,317587,21312902791168,197977,13286011568128,73,4898947072,119537,8021992275968,306051,20538734936064,160258,10754732326912,32024,2149094260736,113769,7634908348416,317581,21312500137984,175729,11792973561856,22318,1497735626752,119534,8021790949376,0.9636760950542685,0.9636760950542685,0.8094778686413068,0.8094778686413068,0.9636943016112425,0.9636943016112425,0.911961030905542,0.911961030905542,0.9999811075390366,0.9999811075390366,0.8876233097784086,0.8876233097784086,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,158440,0.0001009845998485231,degree-4,4.0,moderate-zipf,0.8,0,8010139,belady,future,67108864,67108864,268435456,536870912,206283,13843417792512,195340,13109045493760,1799,120728846336,9144,613643452416,182970,12278908846080,171451,11505881841664,1948,130728067072,9571,642298937344,189749,12733839835136,179686,12058523336704,1756,117843165184,8307,557473333248,0.8869853550704615,0.8869853550704615,0.8777055390601003,0.8777055390601003,0.9642738565157128,0.9642738565157128,0.9541700522021749,0.9541700522021749,0.9198479758390172,0.9198479758390172,0.919862803317293,0.919862803317293,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,158440,0.0001009845998485231,degree-4,4.0,moderate-zipf,0.8,0,8010139,lru,future,67108864,67108864,268435456,536870912,317577,21312231702528,198000,13287555072000,46,3087007744,119531,8021589622784,286453,19223535419392,175165,11755124162560,7319,491169775616,103969,6977241481216,289103,19401373908992,182081,12219249065984,1728,115964116992,105294,7066160726016,0.9019954215827972,0.9019954215827972,0.8846717171717172,0.8846717171717172,0.9908337167030435,0.9908337167030435,0.9620169045644521,0.9620169045644521,0.9103398545864467,0.9103398545864467,0.9196010101010101,0.9196010101010101,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,158440,0.0001009845998485231,degree-4,4.0,high-zipf,1.4,0,8010240,belady,future,67108864,67108864,268435456,536870912,167554,11244358598656,163713,10986593452032,658,44157632512,3183,213607514112,165678,11118462369792,162512,10905995706368,656,44023414784,2510,168443248640,166800,11193758515200,163349,10962165825536,631,42345693184,2820,189246996480,0.9888036095825823,0.9888036095825823,0.9926639912529854,0.9926639912529854,0.993273381294964,0.993273381294964,0.9948760016896339,0.9948760016896339,0.9954999582224238,0.9954999582224238,0.9977765968493645,0.9977765968493645,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,158440,0.0001009845998485231,degree-4,4.0,high-zipf,1.4,0,8010240,lru,future,67108864,67108864,268435456,536870912,283475,19023685222400,164634,11048400715776,11,738197504,118830,7974546309120,282331,18946912681984,163481,10971024195584,592,39728447488,118258,7936160038912,282709,18972279832576,164217,11020416319488,45,3019898880,118447,7948843614208,0.9959643707557986,0.9959643707557986,0.992996586367336,0.992996586367336,0.9986629360932974,0.9986629360932974,0.9955181254072355,0.9955181254072355,0.9972978216773966,0.9972978216773966,0.9974671088596523,0.9974671088596523,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,633760,0.0004039383993940924,degree-16,16.0,uniform,0.0,0,8020045,belady,future,67108864,67108864,268435456,536870912,710530,47682861137920,661420,44387144826880,7740,519422607360,41370,2776293703680,708535,47548978954240,615930,41334362603520,15105,1013679390720,77500,5200936960000,683824,45890651815936,630625,42320527360000,8527,572237283328,44672,2997887172608,0.9971922367809944,0.9971922367809944,0.9312237307610898,0.9312237307610898,1.0361364912609092,1.0361364912609092,0.9766977205153617,0.9766977205153617,0.9624139726682899,0.9624139726682899,0.953441081309909,0.953441081309909,block_rcm,block_rcm,diskjoin_mecc,diskjoin_mecc
39610,39610,633760,0.0004039383993940924,degree-16,16.0,uniform,0.0,0,8020045,lru,future,67108864,67108864,268435456,536870912,1267520,85061827297280,673328,45186277179392,42,2818572288,594150,39872731545600,1267504,85060753555456,670624,45004814811136,2738,183744069632,594142,39872194674688,1267520,85061827297280,670264,44980655620096,3106,208440131584,594150,39872731545600,0.9999873769250189,0.9999873769250189,0.9959841266069435,0.9959841266069435,0.9999873769250189,0.9999873769250189,1.0005371017986942,1.0005371017986942,1.0,1.0,0.9954494689066844,0.9954494689066844,diskjoin_mecc,diskjoin_mecc,block_rcm,block_rcm
39610,39610,633760,0.0004039383993940924,degree-16,16.0,moderate-zipf,0.8,0,8020146,belady,future,67108864,67108864,268435456,536870912,705011,47312487317504,663400,44520020377600,6640,445602856960,34971,2346864082944,690216,46319611674624,621339,41697354448896,11898,798461263872,56979,3823795961856,683872,45893873041408,638512,42849814970368,7215,484190453760,38145,2559867617280,0.9790145118303119,0.9790145118303119,0.936597829363883,0.936597829363883,1.0092765897711853,1.0092765897711853,0.9731046558247927,0.9731046558247927,0.9700160706712377,0.9700160706712377,0.9624841724449804,0.9624841724449804,block_rcm,block_rcm,diskjoin_mecc,diskjoin_mecc
39610,39610,633760,0.0004039383993940924,degree-16,16.0,moderate-zipf,0.8,0,8020146,lru,future,67108864,67108864,268435456,536870912,1267514,85061424644096,673288,45183592824832,79,5301600256,594147,39872530219008,1264892,84885465202688,644641,43261125197824,27415,1839789506560,592836,39784550498304,1267518,85061693079552,652745,43804975431680,20624,1384053211136,594149,39872664436736,0.9979313837953664,0.9979313837953664,0.9574520858830099,0.9574520858830099,0.9979282345497263,0.9979282345497263,0.9875847382974975,0.9875847382974975,1.0000031557836837,1.0000031557836837,0.9694885398224831,0.9694885398224831,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,633760,0.0004039383993940924,degree-16,16.0,high-zipf,1.4,0,8020247,belady,future,67108864,67108864,268435456,536870912,662747,44476198289408,648984,43552578994176,2347,157504503808,11416,766114791424,657059,44094483070976,641348,43040135708672,2940,197300060160,12771,857047302144,658207,44171524046848,644969,43283136905216,2351,157772939264,10887,730614202368,0.9914175394230378,0.9914175394230378,0.9882339163985553,0.9882339163985553,0.9982558678348908,0.9982558678348908,0.9943857766807397,0.9943857766807397,0.9931497238010885,0.9931497238010885,0.9938134068020167,0.9938134068020167,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
39610,39610,633760,0.0004039383993940924,degree-16,16.0,high-zipf,1.4,0,8020247,lru,future,67108864,67108864,268435456,536870912,1246462,83648648839168,652291,43774508007424,21,1409286144,594150,39872731545600,1238700,83127749836800,646018,43353534103552,2413,161933688832,590269,39612282044416,1239518,83182644887552,648361,43510770171904,479,32145145856,590678,39639729569792,0.9937727744608339,0.9937727744608339,0.9903831265493468,0.9903831265493468,0.9993400660579355,0.9993400660579355,0.9963862724624091,0.9963862724624091,0.9944290319319803,0.9944290319319803,0.9939750816736702,0.9939750816736702,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,100000,1e-05,degree-1,1.0,uniform,0.0,0,9000034,belady,future,67108864,67108864,268435456,536870912,203146,13632897286144,198847,13344396279808,754,50600083456,3545,237900922880,163329,10960823648256,163329,10960823648256,0,0,0,0,163329,10960823648256,163329,10960823648256,0,0,0,0,0.803998109733886,0.803998109733886,0.8213802571826581,0.8213802571826581,1.0,1.0,1.0,1.0,0.803998109733886,0.803998109733886,0.8213802571826581,0.8213802571826581,diskjoin_mecc|block_rcm,diskjoin_mecc|block_rcm,diskjoin_mecc|block_rcm,diskjoin_mecc|block_rcm
100000,100000,100000,1e-05,degree-1,1.0,uniform,0.0,0,9000034,lru,future,67108864,67108864,268435456,536870912,236669,15882587734016,199954,13418685792256,45,3019898880,36670,2460882042880,163329,10960823648256,163329,10960823648256,0,0,0,0,163329,10960823648256,163329,10960823648256,0,0,0,0,0.6901157312533538,0.6901157312533538,0.8168328715604589,0.8168328715604589,1.0,1.0,1.0,1.0,0.6901157312533538,0.6901157312533538,0.8168328715604589,0.8168328715604589,diskjoin_mecc|block_rcm,diskjoin_mecc|block_rcm,diskjoin_mecc|block_rcm,diskjoin_mecc|block_rcm
100000,100000,100000,1e-05,degree-1,1.0,moderate-zipf,0.8,0,9000135,belady,future,67108864,67108864,268435456,536870912,151761,10184508309504,147538,9901107576832,755,50667192320,3468,232733540352,136752,9177271369728,133940,8988561244160,484,32480690176,2328,156229435392,138892,9320884338688,136574,9165325991936,485,32547799040,1833,123010547712,0.9011010733983039,0.9011010733983039,0.9078339139747048,0.9078339139747048,0.9845923451314691,0.9845923451314691,0.9807137522515267,0.9807137522515267,0.9152021929217652,0.9152021929217652,0.9256869416692649,0.9256869416692649,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,100000,1e-05,degree-1,1.0,moderate-zipf,0.8,0,9000135,lru,future,67108864,67108864,268435456,536870912,185475,12447016550400,148662,9976537939968,48,3221225472,36765,2467257384960,162621,10913310572544,134870,9050972487680,2413,161933688832,25338,1700404396032,163003,10938946158592,137212,9208141447168,262,17582522368,25529,1713222189056,0.8767812373635261,0.8767812373635261,0.9072257873565538,0.9072257873565538,0.997656484849972,0.997656484849972,0.9829315220243128,0.9829315220243128,0.878840814125893,0.878840814125893,0.9229796451009673,0.9229796451009673,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,100000,1e-05,degree-1,1.0,high-zipf,1.4,0,9000236,belady,future,67108864,67108864,268435456,536870912,105893,7106358935552,104163,6990260600832,315,21139292160,1415,94959042560,105101,7053208715264,103760,6963215728640,298,19998441472,1043,69994545152,105389,7072536068096,104114,6986972266496,296,19864223744,979,65699577856,0.9925207520799297,0.9925207520799297,0.9961310638134462,0.9961310638134462,0.9972672669823226,0.9972672669823226,0.9965998808997829,0.9965998808997829,0.9952404785963189,0.9952404785963189,0.9995295834413371,0.9995295834413371,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,100000,1e-05,degree-1,1.0,high-zipf,1.4,0,9000236,lru,future,67108864,67108864,268435456,536870912,138436,9290282696704,104603,7019788500992,16,1073741824,33817,2269420453888,138124,9269344731136,104171,6990797471744,292,19595788288,33661,2258951471104,138274,9279411060736,104528,7014755336192,10,671088640,33736,2263984635904,0.9977462509751799,0.9977462509751799,0.9958700993279351,0.9958700993279351,0.9989151973617599,0.9989151973617599,0.9965846471758764,0.9965846471758764,0.9988297841601895,0.9988297841601895,0.9992830033555443,0.9992830033555443,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,400000,4e-05,degree-4,4.0,uniform,0.0,0,9010041,belady,future,67108864,67108864,268435456,536870912,515135,34570124656640,495276,33237409726464,3067,205822885888,16792,1126892044288,420751,28236121636864,401844,26967294345216,2880,193273528320,16027,1075553763328,460917,30931616268288,439779,29513069101056,3202,214882582528,17936,1203664584704,0.8167781261222786,0.8167781261222786,0.8113536694691444,0.8113536694691444,0.9128563277119308,0.9128563277119308,0.9137407652479995,0.9137407652479995,0.8947499199239034,0.8947499199239034,0.8879473263392532,0.8879473263392532,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,400000,4e-05,degree-4,4.0,uniform,0.0,0,9010041,lru,future,67108864,67108864,268435456,536870912,801770,53805873889280,499912,33548526419968,85,5704253440,301773,20251643215872,772522,51843073835008,404706,27159359913984,80667,5413470732288,287149,19270243188736,801764,53805471236096,443877,29788081225728,56117,3765948121088,301770,20251441889280,0.9635207104281777,0.9635207104281777,0.8095544815887596,0.8095544815887596,0.9635279209343398,0.9635279209343398,0.9117525801066512,0.9117525801066512,0.9999925165571174,0.9999925165571174,0.8879102722079086,0.8879102722079086,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,400000,4e-05,degree-4,4.0,moderate-zipf,0.8,0,9010142,belady,future,67108864,67108864,268435456,536870912,514362,34518249504768,495628,33261032046592,2900,194615705600,15834,1062601752576,455798,30588085993472,435657,29236446363648,3160,212064010240,16981,1139575619584,473616,31783831732224,455741,30584260788224,2840,190589173760,15035,1008981770240,0.886142444426299,0.886142444426299,0.8789999757882928,0.8789999757882928,0.9623788047701091,0.9623788047701091,0.9559311099944925,0.9559311099944925,0.9207834171264596,0.9207834171264596,0.9195223030175858,0.9195223030175858,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,400000,4e-05,degree-4,4.0,moderate-zipf,0.8,0,9010142,lru,future,67108864,67108864,268435456,536870912,801873,53812786102272,499938,33550271250432,59,3959422976,301876,20258555428864,723361,48543934971904,443041,29731978215424,17700,1187826892800,262620,17624129863680,730095,48995846062080,459865,30861017743360,4243,284742909952,265987,17850085408768,0.9020892335818764,0.9020892335818764,0.8861918877940864,0.8861918877940864,0.9907765427786794,0.9907765427786794,0.9634153501571113,0.9634153501571113,0.9104870721423467,0.9104870721423467,0.9198440606635223,0.9198440606635223,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,400000,4e-05,degree-4,4.0,high-zipf,1.4,0,9010243,belady,future,67108864,67108864,268435456,536870912,416438,27946681106432,411029,27583689261056,896,60129542144,4513,302862303232,413965,27780720885760,408836,27436519522304,975,65431142400,4154,278770221056,415824,27905476263936,410592,27554362687488,879,58988691456,4353,292124884992,0.9940615409736864,0.9940615409736864,0.9946646100396809,0.9946646100396809,0.9955293585747816,0.9955293585747816,0.9957232483828229,0.9957232483828229,0.9985255908442553,0.9985255908442553,0.9989368146773099,0.9989368146773099,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,400000,4e-05,degree-4,4.0,high-zipf,1.4,0,9010243,lru,future,67108864,67108864,268435456,536870912,712314,47802583351296,412301,27669051736064,13,872415232,300000,20132659200000,710432,47676284469248,410336,27537182818304,1037,69591891968,299059,20069509758976,711336,47736950882304,411802,27635564412928,23,1543503872,299511,20099842965504,0.9973579067658365,0.9973579067658365,0.9952340644335085,0.9952340644335085,0.9987291519057098,0.9987291519057098,0.9964400367166745,0.9964400367166745,0.9986270099983996,0.9986270099983996,0.9987897191614864,0.9987897191614864,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,1600000,0.00016,degree-16,16.0,uniform,0.0,0,9020048,belady,future,67108864,67108864,268435456,536870912,1764404,118407148077056,1681071,112814765113344,12235,821076951040,71098,4771306012672,1721292,115513950732288,1575538,105732565368832,21733,1458476941312,124021,8322908422144,1693057,113619131957248,1602460,107539270205440,13457,903083982848,77140,5176777768960,0.9755656867701501,0.9755656867701501,0.9372227585866391,0.9372227585866391,1.0166769340902284,1.0166769340902284,0.9831995806447587,0.9831995806447587,0.9595631159303651,0.9595631159303651,0.9532375491576501,0.9532375491576501,block_rcm,block_rcm,diskjoin_mecc,diskjoin_mecc
100000,100000,1600000,0.00016,degree-16,16.0,uniform,0.0,0,9020048,lru,future,67108864,67108864,268435456,536870912,3199998,214748230582272,1699946,114081444921344,53,3556769792,1499999,100663228891136,3199982,214747156840448,1694155,113692817489920,5836,391647330304,1499991,100662692020224,3199998,214748230582272,1692246,113564706668544,7753,520295022592,1499999,100663228891136,0.999994999996875,0.999994999996875,0.9965934212027912,0.9965934212027912,0.999994999996875,0.999994999996875,1.0011280865784289,1.0011280865784289,1.0,1.0,0.9954704443552913,0.9954704443552913,diskjoin_mecc,diskjoin_mecc,block_rcm,block_rcm
100000,100000,1600000,0.00016,degree-16,16.0,moderate-zipf,0.8,0,9020149,belady,future,67108864,67108864,268435456,536870912,1756116,117850949812224,1683840,113000589557760,10732,720212328448,61544,4130147926016,1704333,114375851507712,1580926,106094147928064,19675,1320366899200,103732,6961336680448,1699693,114064466378752,1621100,108790179430400,11553,775308705792,67040,4498978242560,0.9705127679492699,0.9705127679492699,0.9388813664006082,0.9388813664006082,1.0027299047533877,1.0027299047533877,0.9752180618098821,0.9752180618098821,0.9678705734700896,0.9678705734700896,0.9627399277841125,0.9627399277841125,block_rcm,block_rcm,diskjoin_mecc,diskjoin_mecc
100000,100000,1600000,0.00016,degree-16,16.0,moderate-zipf,0.8,0,9020149,lru,future,67108864,67108864,268435456,536870912,3200000,214748364800000,1699923,114079901417472,77,5167382528,1500000,100663296000000,3192200,214224915660800,1627874,109244774875136,68226,4578569355264,1496100,100401571430400,3199290,214700717506560,1648235,110611178455040,51410,3450066698240,1499645,100639472353280,0.9975625,0.9975625,0.9576163155625285,0.9576163155625285,0.9977838832991069,0.9977838832991069,0.9876467858042087,0.9876467858042087,0.999778125,0.999778125,0.969593916900942,0.969593916900942,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,1600000,0.00016,degree-16,16.0,high-zipf,1.4,0,9020250,belady,future,67108864,67108864,268435456,536870912,1653805,110984974827520,1633105,109595821342720,3301,221526360064,17399,1167627124736,1643706,110307242409984,1619160,108659988234240,4273,286756175872,20273,1360497999872,1646865,110519239311360,1626256,109136192733184,3337,223942279168,17272,1159104299008,0.9938934759539365,0.9938934759539365,0.9914610511877681,0.9914610511877681,0.998081809984425,0.998081809984425,0.9956366033392037,0.9956366033392037,0.9958036165085968,0.9958036165085968,0.9958061484105432,0.9958061484105432,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
100000,100000,1600000,0.00016,degree-16,16.0,high-zipf,1.4,0,9020250,lru,future,67108864,67108864,268435456,536870912,3137780,210572851281920,1637755,109907877560320,25,1677721600,1500000,100663296000000,3124154,209658425901056,1626397,109145655083008,4570,306687508480,1493187,100206083309568,3125992,209781771993088,1631154,109464891949056,732,49123688448,1494106,100267756355584,0.9956574393360911,0.9956574393360911,0.993064896764168,0.993064896764168,0.9994120266462614,0.9994120266462614,0.9970836597893271,0.9970836597893271,0.996243203793765,0.996243203793765,0.995969482614921,0.995969482614921,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc,diskjoin_mecc
